created_on,Consumption,Status
2022-04-24 14:58:45+00:00,0,Normal
2022-04-24 15:03:43+00:00,3,Normal
2022-04-24 15:10:50+00:00,42,Normal
2022-04-24 15:13:44+00:00,1,Normal
2022-04-24 15:18:44+00:00,39,Normal
2022-04-24 15:23:42+00:00,34,Normal
2022-04-24 15:28:44+00:00,24,Normal
2022-04-24 15:33:42+00:00,3,Normal
2022-04-24 15:40:46+00:00,45,Normal
2022-04-24 15:43:43+00:00,17,Normal
2022-04-24 15:48:44+00:00,263,Normal
2022-04-24 15:53:48+00:00,3,Normal
2022-04-24 15:58:45+00:00,0,Normal
2022-04-24 16:03:42+00:00,26,Normal
2022-04-24 16:10:47+00:00,0,Normal
2022-04-24 16:13:42+00:00,411,Normal
2022-04-24 16:18:42+00:00,435,Normal
2022-04-24 16:23:43+00:00,0,Normal
2022-04-24 16:28:42+00:00,26,Normal
2022-04-24 16:33:42+00:00,0,Normal
2022-04-24 16:40:47+00:00,0,Normal
2022-04-24 16:43:43+00:00,0,Normal
2022-04-24 16:48:44+00:00,0,Normal
2022-04-24 17:10:46+00:00,69,Normal
2022-04-24 17:13:42+00:00,39,Normal
2022-04-24 17:18:43+00:00,38,Normal
2022-04-24 17:23:44+00:00,191,Normal
2022-04-24 17:28:43+00:00,166,Normal
2022-04-24 17:33:44+00:00,7,Normal
2022-04-24 17:40:54+00:00,38,Normal
2022-04-24 17:43:44+00:00,151,Normal
2022-04-24 17:48:45+00:00,545,Normal
2022-04-24 17:53:43+00:00,541,Normal
2022-04-24 17:58:44+00:00,548,Normal
2022-04-24 18:03:43+00:00,549,Normal
2022-04-24 18:10:47+00:00,756,Normal
2022-04-24 18:13:44+00:00,264,Normal
2022-04-24 18:18:44+00:00,33,Normal
2022-04-24 18:23:43+00:00,0,Normal
2022-04-24 18:28:46+00:00,19,Normal
2022-04-24 18:33:44+00:00,176,Normal
2022-04-24 18:40:46+00:00,401,Normal
2022-04-24 18:43:42+00:00,12,Normal
2022-04-24 18:48:43+00:00,3,Normal
2022-04-24 18:53:44+00:00,0,Normal
2022-04-24 18:58:44+00:00,2,Normal
2022-04-24 19:03:44+00:00,354,Normal
2022-04-24 19:10:49+00:00,785,Normal
2022-04-24 19:13:44+00:00,320,Normal
2022-04-24 19:18:43+00:00,540,Normal
2022-04-24 19:23:42+00:00,503,Normal
2022-04-24 19:28:43+00:00,385,Normal
2022-04-24 19:33:42+00:00,41,Normal
2022-04-24 19:40:49+00:00,71,Normal
2022-04-24 19:43:43+00:00,0,Normal
2022-04-24 19:48:45+00:00,389,Normal
2022-04-24 19:53:45+00:00,556,Normal
2022-04-24 19:58:45+00:00,544,Normal
2022-04-24 20:03:43+00:00,555,Normal
2022-04-24 20:10:49+00:00,784,Normal
2022-04-24 20:13:43+00:00,103,Normal
2022-04-24 20:18:43+00:00,23,Normal
2022-04-24 20:23:45+00:00,80,Normal
2022-04-24 20:28:43+00:00,249,Normal
2022-04-24 20:33:46+00:00,787,Normal
2022-04-24 20:40:48+00:00,544,Normal
2022-04-24 20:43:44+00:00,0,Normal
2022-04-24 20:48:45+00:00,27,Normal
2022-04-24 20:53:42+00:00,531,Normal
2022-04-24 20:58:43+00:00,151,Normal
2022-04-24 21:03:46+00:00,11,Normal
2022-04-24 21:10:46+00:00,0,Normal
2022-04-24 21:13:42+00:00,5,Normal
2022-04-24 21:18:45+00:00,29,Normal
2022-04-24 21:23:42+00:00,85,Normal
2022-04-24 21:28:44+00:00,31,Normal
2022-04-24 21:33:46+00:00,152,Normal
2022-04-24 21:40:48+00:00,100,Normal
2022-04-24 21:43:45+00:00,28,Normal
2022-04-24 21:48:45+00:00,6,Normal
2022-04-24 21:53:46+00:00,36,Normal
2022-04-24 21:58:46+00:00,0,Normal
2022-04-24 22:03:45+00:00,0,Normal
2022-04-24 22:10:47+00:00,7,Normal
2022-04-24 22:13:45+00:00,10,Normal
2022-04-24 22:18:44+00:00,72,Normal
2022-04-24 22:23:43+00:00,0,Normal
2022-04-24 22:28:44+00:00,26,Normal
2022-04-24 22:33:45+00:00,81,Normal
2022-04-24 22:40:47+00:00,519,Normal
2022-04-24 22:43:46+00:00,296,Normal
2022-04-24 22:48:44+00:00,524,Normal
2022-04-24 22:53:45+00:00,490,Normal
2022-04-24 22:58:45+00:00,470,Normal
2022-04-24 23:03:44+00:00,512,Normal
2022-04-24 23:10:47+00:00,729,Normal
2022-04-24 23:13:46+00:00,316,Normal
2022-04-24 23:18:44+00:00,531,Normal
2022-04-24 23:23:43+00:00,535,Normal
2022-04-24 23:28:46+00:00,536,Normal
2022-04-24 23:33:44+00:00,517,Normal
2022-04-24 23:40:47+00:00,743,Normal
2022-04-24 23:43:44+00:00,108,Normal
2022-04-24 23:48:46+00:00,6,Normal
2022-04-24 23:53:44+00:00,8,Normal
2022-04-24 23:58:44+00:00,16,Normal
